#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
 20240215   18:06:42      0     23     39      -     37      9      0      0      0      0    405    225 
 20240215   18:06:43      0     24     39      -     37      8      0      0      0      0    405    240 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
 20240215   18:06:44      0     23     39      -     37      9      0      0      0      0    405    240 
 20240215   18:06:45      0     24     39      -     36      9      0      0      0      0    405    240 
 20240215   18:06:46      0     23     39      -     37      8      0      0      0      0    405    240 
 20240215   18:06:47      0     23     39      -     39      9      0      0      0      0    405    240 
 20240215   18:06:48      0     23     39      -     41     10      0      0      0      0    405    240 
 20240215   18:06:49      0     24     39      -     40      9      0      0      0      0    405    240 
 20240215   18:06:50      0     24     39      -     40      9      0      0      0      0    405    240 
 20240215   18:06:51      0     23     39      -     38      9      0      0      0      0    405    240 
 20240215   18:06:52      0     24     39      -     37      9      0      0      0      0    405    240 
 20240215   18:06:53      0     24     39      -     36      9      0      0      0      0    405    225 
 20240215   18:06:54      0     23     39      -     36      8      0      0      0      0    405    240 
 20240215   18:06:55      0     23     39      -     34      8      0      0      0      0    405    240 
 20240215   18:06:56      0     24     39      -     34      9      0      0      0      0    405    255 
 20240215   18:06:57      0     24     39      -     35      9      0      0      0      0    405    255 
 20240215   18:06:58      0     23     39      -     39      9      0      0      0      0    405    240 
 20240215   18:06:59      0     23     39      -     38      8      0      0      0      0    405    240 
 20240215   18:07:00      0     23     39      -     37      9      0      0      0      0    405    240 
 20240215   18:07:01      0     24     39      -     34      8      0      0      0      0    405    240 
 20240215   18:07:02      0     23     39      -     34      8      0      0      0      0    405    225 
 20240215   18:07:03      0     24     39      -     37      9      0      0      0      0    405    240 
 20240215   18:07:04      0     24     40      -     40     12      0      0      0      0    405    240 
 20240215   18:07:05      0     24     39      -     36      8      0      0      0      0    405    240 
 20240215   18:07:06      0     24     40      -     37      9      0      0      0      0    405    240 
 20240215   18:07:07      0     24     39      -     39      9      0      0      0      0    405    240 
 20240215   18:07:08      0     24     39      -     35      9      0      0      0      0    405    240 
 20240215   18:07:09      0     23     40      -     36      9      0      0      0      0    405    225 
 20240215   18:07:10      0     24     40      -     37      9      0      0      0      0    405    255 
 20240215   18:07:11      0     24     39      -     34     10      0      0      0      0    405    270 
 20240215   18:07:13      0     23     40      -     32      9      0      0      0      0    405    270 
 20240215   18:07:14      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:07:15      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:07:16      0     23     40      -     38      9      0      0      0      0    405    240 
 20240215   18:07:17      0     23     39      -     39      9      0      0      0      0    405    240 
 20240215   18:07:18      0     25     40      -     40     15      0      0      0      0    405    300 
 20240215   18:07:19      0     25     40      -     36      9      0      0      0      0    405    300 
 20240215   18:07:20      0     24     40      -     37      9      0      0      0      0    405    270 
 20240215   18:07:21      0     24     40      -     39      9      0      0      0      0    405    270 
 20240215   18:07:22      0     26     40      -     44      9      0      0      0      0    810    510 
 20240215   18:07:23      0     27     40      -     24      4      0      0      0      0    810    510 
 20240215   18:07:24      0     28     40      -     39     14      0      0      0      0    405    405 
 20240215   18:07:25      0     25     40      -     32      8      0      0      0      0    405    375 
 20240215   18:07:26      0     23     40      -     34      9      0      0      0      0    405    345 
 20240215   18:07:27      0     24     40      -     34      8      0      0      0      0    405    315 
 20240215   18:07:28      0     23     40      -     37      9      0      0      0      0    405    300 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
 20240215   18:07:29      0     23     40      -     33      8      0      0      0      0    405    285 
 20240215   18:07:30      0     24     40      -     30      9      0      0      0      0    405    255 
 20240215   18:07:31      0     22     40      -     33      8      0      0      0      0    405    255 
 20240215   18:07:32      0     24     40      -     34      8      0      0      0      0    405    240 
 20240215   18:07:33      0     24     40      -     42     12      0      0      0      0    405    255 
 20240215   18:07:34      0     26     40      -     38     11      0      0      0      0    405    360 
 20240215   18:07:35      0     23     40      -     33      9      0      0      0      0    405    360 
 20240215   18:07:36      0     23     40      -     34      9      0      0      0      0    405    315 
 20240215   18:07:37      0     23     40      -     34     13      0      0      0      0    405    300 
 20240215   18:07:38      0     24     40      -     33      9      0      0      0      0    405    315 
 20240215   18:07:39      0     24     40      -     32      8      0      0      0      0    405    315 
 20240215   18:07:40      0     23     40      -     36     11      0      0      0      0    405    285 
 20240215   18:07:41      0     23     40      -     34      9      0      0      0      0    405    270 
 20240215   18:07:42      0     23     40      -     33      8      0      0      0      0    405    270 
 20240215   18:07:43      0     24     40      -     33      8      0      0      0      0    405    255 
 20240215   18:07:44      0     23     40      -     36      9      0      0      0      0    405    240 
 20240215   18:07:45      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:07:46      0     25     40      -     34     10      0      0      0      0    405    255 
 20240215   18:07:47      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:07:48      0     24     40      -     35      8      0      0      0      0    405    255 
 20240215   18:07:49      0     24     40      -     37      8      0      0      0      0    405    255 
 20240215   18:07:50      0     23     40      -     37     15      0      0      0      0    405    255 
 20240215   18:07:51      0     24     40      -     38     11      0      0      0      0    405    255 
 20240215   18:07:52      0     24     40      -     41      9      0      0      0      0    405    255 
 20240215   18:07:53      0     24     40      -     40      9      0      0      0      0    405    255 
 20240215   18:07:54      0     24     40      -     38     15      0      0      0      0    405    270 
 20240215   18:07:55      0     23     40      -     39     15      0      0      0      0    405    270 
 20240215   18:07:56      0     24     40      -     39      9      0      0      0      0    405    270 
 20240215   18:07:57      0     24     40      -     38      9      0      0      0      0    405    285 
 20240215   18:07:58      0     24     40      -     35      9      0      0      0      0    405    285 
 20240215   18:07:59      0     24     40      -     37      9      0      0      0      0    405    270 
 20240215   18:08:00      0     23     40      -     34      8      0      0      0      0    405    255 
 20240215   18:08:01      0     23     40      -     35      9      0      0      0      0    405    240 
 20240215   18:08:02      0     25     40      -     35      9      0      0      0      0    405    240 
 20240215   18:08:03      0     24     40      -     35      8      0      0      0      0    405    240 
 20240215   18:08:04      0     23     40      -     36      8      0      0      0      0    405    255 
 20240215   18:08:05      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:08:06      0     24     40      -     37      9      0      0      0      0    405    255 
 20240215   18:08:07      0     24     40      -     37      9      0      0      0      0    405    255 
 20240215   18:08:08      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:08:09      0     24     40      -     34     10      0      0      0      0    405    285 
 20240215   18:08:10      0     24     40      -     35      9      0      0      0      0    405    285 
 20240215   18:08:11      0     24     40      -     36      9      0      0      0      0    405    270 
 20240215   18:08:12      0     24     40      -     40      9      0      0      0      0    405    255 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
 20240215   18:08:13      0     24     40      -     38      9      0      0      0      0    405    255 
 20240215   18:08:14      0     25     40      -     34      9      0      0      0      0    405    270 
 20240215   18:08:15      0     24     40      -     35     19      0      0      0      0    405    270 
 20240215   18:08:16      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:08:17      0     23     40      -     35      9      0      0      0      0    405    240 
 20240215   18:08:18      0     23     40      -     33      8      0      0      0      0    405    240 
 20240215   18:08:19      0     23     40      -     38      9      0      0      0      0    405    240 
 20240215   18:08:20      0     23     40      -     30      8      0      0      0      0    405    225 
 20240215   18:08:21      0     23     40      -     40      9      0      0      0      0    405    240 
 20240215   18:08:22      0     23     40      -     37      9      0      0      0      0    405    240 
 20240215   18:08:23      0     24     40      -     39     13      0      0      0      0    405    255 
 20240215   18:08:24      0     24     40      -     33      8      0      0      0      0    405    270 
 20240215   18:08:25      0     23     40      -     33      9      0      0      0      0    405    270 
 20240215   18:08:26      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:08:27      0     24     40      -     35      9      0      0      0      0    405    240 
 20240215   18:08:28      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:08:29      0     24     40      -     38     10      0      0      0      0    405    255 
 20240215   18:08:30      0     23     40      -     34      8      0      0      0      0    405    240 
 20240215   18:08:31      0     23     40      -     41      9      0      0      0      0    405    255 
 20240215   18:08:32      0     24     40      -     37      9      0      0      0      0    405    255 
 20240215   18:08:33      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:08:34      0     24     40      -     38     10      0      0      0      0    405    255 
 20240215   18:08:36      0     24     40      -     32      9      0      0      0      0    405    255 
 20240215   18:08:37      0     24     40      -     39      9      0      0      0      0    405    240 
 20240215   18:08:38      0     24     40      -     39      9      0      0      0      0    405    240 
 20240215   18:08:39      0     25     40      -     39      9      0      0      0      0    405    240 
 20240215   18:08:40      0     24     40      -     38     10      0      0      0      0    405    240 
 20240215   18:08:41      0     24     40      -     39      9      0      0      0      0    405    240 
 20240215   18:08:42      0     24     40      -     41      9      0      0      0      0    405    255 
 20240215   18:08:43      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:08:44      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:08:45      0     23     40      -     31      8      0      0      0      0    405    255 
 20240215   18:08:46      0     24     40      -     39      9      0      0      0      0    405    240 
 20240215   18:08:47      0     24     40      -     37      9      0      0      0      0    405    240 
 20240215   18:08:48      0     24     40      -     36      9      0      0      0      0    405    225 
 20240215   18:08:49      0     25     40      -     35      9      0      0      0      0    405    255 
 20240215   18:08:50      0     23     40      -     39     17      0      0      0      0    405    240 
 20240215   18:08:51      0     24     40      -     36      8      0      0      0      0    405    240 
 20240215   18:08:52      0     24     40      -     36      8      0      0      0      0    405    225 
 20240215   18:08:53      0     24     40      -     38      9      0      0      0      0    405    240 
 20240215   18:08:54      0     24     40      -     36      8      0      0      0      0    405    225 
 20240215   18:08:55      0     24     40      -     37      9      0      0      0      0    405    240 
 20240215   18:08:56      0     25     40      -     35      9      0      0      0      0    405    240 
 20240215   18:08:57      0     25     40      -     38      9      0      0      0      0    405    240 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
 20240215   18:08:58      0     25     40      -     35      8      0      0      0      0    405    240 
 20240215   18:08:59      0     24     40      -     34      8      0      0      0      0    405    240 
 20240215   18:09:00      0     24     40      -     34      8      0      0      0      0    405    255 
 20240215   18:09:01      0     23     40      -     34      8      0      0      0      0    405    240 
 20240215   18:09:02      0     24     40      -     37      9      0      0      0      0    405    240 
 20240215   18:09:03      0     24     40      -     34      8      0      0      0      0    405    240 
 20240215   18:09:04      0     23     40      -     37      8      0      0      0      0    405    240 
 20240215   18:09:05      0     23     40      -     36      9      0      0      0      0    405    240 
 20240215   18:09:06      0     23     40      -     34      8      0      0      0      0    405    255 
 20240215   18:09:07      0     23     40      -     37      8      0      0      0      0    405    240 
 20240215   18:09:08      0     24     40      -     35      8      0      0      0      0    405    240 
 20240215   18:09:09      0     23     40      -     37      9      0      0      0      0    405    240 
 20240215   18:09:10      0     24     40      -     35      8      0      0      0      0    405    240 
 20240215   18:09:11      0     23     40      -     36      8      0      0      0      0    405    240 
 20240215   18:09:12      0     24     40      -     38      9      0      0      0      0    405    225 
 20240215   18:09:13      0     24     40      -     36      8      0      0      0      0    405    225 
 20240215   18:09:14      0     24     40      -     39      9      0      0      0      0    405    240 
 20240215   18:09:15      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:09:16      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:09:17      0     24     40      -     40     10      0      0      0      0    405    255 
 20240215   18:09:18      0     23     40      -     42      9      0      0      0      0    405    270 
 20240215   18:09:19      0     24     40      -     37      9      0      0      0      0    405    270 
 20240215   18:09:20      0     24     40      -     37      9      0      0      0      0    405    270 
 20240215   18:09:21      0     23     40      -     35     11      0      0      0      0    405    255 
 20240215   18:09:22      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:09:23      0     23     40      -     34      8      0      0      0      0    405    240 
 20240215   18:09:24      0     23     40      -     37      9      0      0      0      0    405    240 
 20240215   18:09:25      0     23     40      -     35      8      0      0      0      0    405    240 
 20240215   18:09:26      0     23     40      -     35      8      0      0      0      0    405    225 
 20240215   18:09:27      0     23     40      -     36      9      0      0      0      0    405    240 
 20240215   18:09:28      0     23     40      -     39      9      0      0      0      0    405    240 
 20240215   18:09:29      0     24     40      -     40      9      0      0      0      0    405    240 
 20240215   18:09:30      0     24     40      -     36      8      0      0      0      0    405    240 
 20240215   18:09:31      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:09:32      0     24     40      -     35      9      0      0      0      0    405    255 
 20240215   18:09:33      0     24     40      -     36      9      0      0      0      0    405    255 
 20240215   18:09:34      0     24     40      -     39      9      0      0      0      0    405    255 
 20240215   18:09:35      0     24     40      -     36      9      0      0      0      0    405    240 
 20240215   18:09:36      0     24     40      -     38      9      0      0      0      0    405    240 
 20240215   18:09:37      0     24     40      -     36      9      0      0      0      0    405    240 
 20240215   18:09:38      0     24     40      -     40     10      0      0      0      0    405    240 
 20240215   18:09:39      0     23     40      -     37      9      0      0      0      0    405    240 
 20240215   18:09:40      0     24     40      -     36      9      0      0      0      0    405    225 
 20240215   18:09:41      0     24     40      -     36      9      0      0      0      0    405    240 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
 20240215   18:09:42      0     24     40      -     37      9      0      0      0      0    405    240 
 20240215   18:09:43      0     24     40      -     37      9      0      0      0      0    405    240 
 20240215   18:09:44      0     23     40      -     37      9      0      0      0      0    405    240 
 20240215   18:09:45      0     24     40      -     34      8      0      0      0      0    405    255 
 20240215   18:09:46      0     24     40      -     34      9      0      0      0      0    405    255 
 20240215   18:09:47      0     23     40      -     34      9      0      0      0      0    405    240 
 20240215   18:09:48      0     24     40      -     37      9      0      0      0      0    405    255 
 20240215   18:09:49      0     23     40      -     38      9      0      0      0      0    405    255 
 20240215   18:09:50      0     24     40      -     35      9      0      0      0      0    405    270 
 20240215   18:09:51      0     24     40      -     35      9      0      0      0      0    405    270 
 20240215   18:09:52      0     25     40      -     36      9      0      0      0      0    405    255 
 20240215   18:09:53      0     24     40      -     39      9      0      0      0      0    405    255 
 20240215   18:09:54      0     23     40      -     37      9      0      0      0      0    405    270 
 20240215   18:09:55      0     25     40      -     40     10      0      0      0      0    405    270 
 20240215   18:09:56      0     24     40      -     40      9      0      0      0      0    405    270 
 20240215   18:09:57      0     23     40      -     38      9      0      0      0      0    405    270 
 20240215   18:09:58      0     23     40      -     37      9      0      0      0      0    405    255 
 20240215   18:09:59      0     24     40      -     34      8      0      0      0      0    405    255 
 20240215   18:10:00      0     24     40      -     36      9      0      0      0      0    405    270 
 20240215   18:10:01      0     25     40      -     34      8      0      0      0      0    405    270 
 20240215   18:10:02      0     24     40      -     35      9      0      0      0      0    405    270 
 20240215   18:10:03      0     23     40      -     35      8      0      0      0      0    405    255 
 20240215   18:10:04      0     23     40      -     35      8      0      0      0      0    405    270 
 20240215   18:10:06      0     24     40      -     34     10      0      0      0      0    405    285 
 20240215   18:10:07      0     24     40      -     38     11      0      0      0      0    405    285 
 20240215   18:10:08      0     22     40      -     23      8      0      0      0      0    405    225 
 20240215   18:10:09      0     21     40      -     24     18      0      0      0      0    405    210 
 20240215   18:10:10      0     21     40      -     27      8      0      0      0      0    405    210 
 20240215   18:10:11      0     23     40      -     34     10      0      0      0      0    405    210 
 20240215   18:10:12      0     22     40      -     34      9      0      0      0      0    405    210 
 20240215   18:10:13      0     23     40      -     32     13      0      0      0      0    405    210 
 20240215   18:10:14      0     22     40      -     31      9      0      0      0      0    405    210 
 20240215   18:10:15      0     23     40      -     33      9      0      0      0      0    405    210 
 20240215   18:10:16      0     23     40      -     28      8      0      0      0      0    405    210 
 20240215   18:10:17      0     23     40      -     36     10      0      0      0      0    405    225 
 20240215   18:10:18      0     22     40      -     26      8      0      0      0      0    405    210 
 20240215   18:10:19      0     22     40      -     28     12      0      0      0      0    405    210 
 20240215   18:10:20      0     22     40      -     32      9      0      0      0      0    405    210 
 20240215   18:10:21      0     22     40      -     27      9      0      0      0      0    405    210 
 20240215   18:10:22      0     23     40      -     28      8      0      0      0      0    405    210 
 20240215   18:10:23      0     22     40      -     24      8      0      0      0      0    405    210 
 20240215   18:10:24      0     23     40      -     29      9      0      0      0      0    405    255 
 20240215   18:10:25      0     23     40      -     30      9      0      0      0      0    405    210 
 20240215   18:10:26      0     23     40      -     36     12      0      0      0      0    405    225 
#Date       Time        gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk 
#YYYYMMDD   HH:MM:SS    Idx      W      C      C      %      %      %      %      %      %    MHz    MHz 
 20240215   18:10:27      0     24     40      -     30      9      0      0      0      0    405    255 
 20240215   18:10:28      0     22     40      -     31      9      0      0      0      0    405    255 
 20240215   18:10:29      0     23     40      -     26      8      0      0      0      0    405    210 
 20240215   18:10:30      0     23     40      -     29      9      0      0      0      0    405    210 
 20240215   18:10:31      0     24     40      -     35     12      0      0      0      0    405    210 
 20240215   18:10:32      0     17     40      -      2      4      0      0      0      0    405    210 
 20240215   18:10:33      0     15     40      -      3      8      0      0      0      0    405    210 
 20240215   18:10:34      0     22     40      -     32      9      0      0      0      0    405    210 
 20240215   18:10:35      0     23     40      -     31     10      0      0      0      0    405    210 
 20240215   18:10:36      0     23     40      -     28     10      0      0      0      0    405    210 
 20240215   18:10:37      0     23     40      -     39     12      0      0      0      0    405    240 
 20240215   18:10:38      0     23     40      -     24      8      0      0      0      0    405    210 
 20240215   18:10:39      0     23     40      -     11      6      0      0      0      0    405    240 
 20240215   18:10:40      0     17     40      -      6     42      0      0      0      0    405    240 
 20240215   18:10:41      0     16     40      -      7     31      0      0      0      0    405    210 
 20240215   18:10:42      0     16     40      -     10      7      0      0      0      0    405    210 
 20240215   18:10:43      0     16     40      -      6      6      0      0      0      0    405    210 
 20240215   18:10:44      0     15     40      -      6      8      0      0      0      0    405    210 
 20240215   18:10:45      0     15     40      -     10     15      0      0      0      0    405    210 
 20240215   18:10:46      0     15     40      -      7      8      0      0      0      0    405    210 
 20240215   18:10:47      0     15     40      -      5     16      0      0      0      0    405    210 
 20240215   18:10:48      0     15     40      -      6      4      0      0      0      0    405    210 
 20240215   18:10:49      0     16     40      -      7     20      0      0      0      0    405    210 
 20240215   18:10:50      0     15     40      -      6      5      0      0      0      0    405    210 
 20240215   18:10:51      0     15     40      -      6      6      0      0      0      0    405    210 
 20240215   18:10:52      0     16     40      -      7     12      0      0      0      0    405    210 
 20240215   18:10:53      0     15     40      -      6     21      0      0      0      0    405    210 
 20240215   18:10:54      0     15     40      -      6     17      0      0      0      0    405    210 
