
blueboxoffice  5.15.0-1054-realtime  #60-Ubuntu SMP PREEMPT_RT Tue Jan 16 21:01:01 UTC 2024  x86_64  2024/02/19

-------------------------- analysis date: 2024/02/15 --------------------------

18:00:48  clones/s pexit/s  curproc curzomb    thrrun thrslpi thrslpu _procthr_
18:02:39     60.00    0.00       46       0        12     527       0
18:02:40     60.00    0.00       46       0        10     529       0
18:02:41     61.00    0.00       46       0         5     534       0
18:02:42     59.00    0.00       46       0        15     524       0
18:02:43     59.00    0.00       46       0        10     529       0
18:02:44     57.00    0.00       46       0        11     529       0
18:02:45     60.00    0.00       46       0         8     531       0
18:02:46     59.00    0.00       46       0        13     526       0
18:02:47     59.00    0.00       46       0         9     530       0
18:02:48     59.00    0.00       46       0         6     533       0
18:02:49     59.00    0.00       46       0         9     530       0
18:02:50     60.00    0.00       46       0         6     533       0
18:02:51     60.00    0.00       46       0         7     532       0
18:02:52     59.00    0.00       46       0        12     527       0
18:02:53     59.00    0.00       46       0         9     530       0
18:02:54     59.00    0.00       46       0        10     529       0
18:02:55     60.00    0.00       46       0        11     528       0
18:02:56     58.00    0.00       46       0         8     531       0
18:02:57     60.00    0.00       46       0         9     530       0
18:02:58     60.00    0.00       46       0        10     529       0
18:02:59     58.00    0.00       46       0         7     532       0
18:03:00     59.00    0.00       46       0        12     528       0
18:03:01     60.00    0.00       46       0         9     530       0
18:03:02     58.00    0.00       46       0         8     531       0
18:03:03     60.00    0.00       46       0        12     527       0
18:03:04     62.00    0.00       46       0        10     529       0
18:03:05     62.00    0.00       46       0        12     527       0
18:03:06     59.00    0.00       46       0        11     528       0
18:03:07     60.00    0.00       46       0        11     528       0
18:03:08     57.00    0.00       46       0         9     530       0
18:03:09     60.00    0.00       46       0        10     529       0
18:03:10    159.00   61.00       47       0        10     530       0
18:03:11     60.00    0.00       47       0         9     531       0
18:03:12     57.00    0.00       47       0         8     532       0
18:03:13     61.00    1.00       47       0         9     531       0
18:03:14     60.00    0.00       47       0        11     529       0
18:03:15     59.00    0.00       47       0        10     530       0
18:03:16     57.00    0.00       47       0         9     531       0
18:03:17     60.00    0.00       47       0         7     533       0
18:03:18     60.00    0.00       47       0         8     532       0
18:03:19     59.00    0.00       47       0        14     526       0
18:03:20     60.00    0.00       47       0        10     530       0
18:03:21     58.00    0.00       47       0         7     533       0
18:03:22     63.00    0.00       47       0        11     529       0
18:03:23     60.00    0.00       47       0        11     529       0
18:03:24     60.00    0.00       47       0        11     529       0
18:03:25     59.00    0.00       47       0         7     533       0
18:03:26     65.00    0.00       47       0         9     531       0
18:03:27     57.00    0.00       47       0         5     535       0
18:03:28     65.00    7.00       48       0        13     529       0
18:03:29     62.00    1.00       47       0        11     529       0
18:03:30     60.00    1.00       47       0        10     530       0
18:03:31     60.00    0.00       47       0        14     526       0
18:03:32     60.00    0.00       47       0        10     530       0
18:03:33     60.00    0.00       47       0         9     531       0
18:03:34     60.00    0.00       47       0         6     534       0
18:03:35     68.00    0.00       47       0         8     532       0
18:03:36     60.00    0.00       47       0        12     528       0
18:03:37     60.00    0.00       47       0        11     529       0
18:03:38     55.00    0.00       47       0        15     525       0
18:03:39     57.00    0.00       47       0        21     519       0
18:03:40     58.00    0.00       47       0        12     528       0
18:03:41     60.00    0.00       47       0         8     532       0
18:03:42     59.00    0.00       47       0         7     533       0
18:03:43     60.00    0.00       47       0         7     533       0
18:03:44     60.00    0.00       47       0         7     533       0
18:03:45     57.00    0.00       47       0        12     528       0
18:03:46     59.00    0.00       47       0        11     529       0
18:03:47     60.00    0.00       47       0        12     528       0
18:03:48     60.00    0.00       47       0        14     526       0
18:03:49     58.00    0.00       47       0        10     530       0
18:03:50     59.00    0.00       47       0        11     529       0
18:03:51     60.00    0.00       47       0        12     528       0
18:03:52     58.00    0.00       47       0         6     534       0
18:03:53     59.00    0.00       47       0        12     528       0
18:03:54     59.00    0.00       47       0         9     531       0
18:03:55     61.00    0.00       47       0        15     525       0
18:03:56     59.00    0.00       47       0        11     529       0
18:03:57     58.00    0.00       47       0         8     532       0
18:03:58     59.00    0.00       47       0         9     531       0
18:03:59     60.00    0.00       47       0        13     527       0
18:04:00     60.00    0.00       47       0        10     530       0
18:04:01     60.00    0.00       47       0        10     530       0
18:04:02     59.00    0.00       47       0         5     535       0
18:04:03     61.00    0.00       47       0        11     529       0
