
blueboxoffice  5.15.0-1054-realtime  #60-Ubuntu SMP PREEMPT_RT Tue Jan 16 21:01:01 UTC 2024  x86_64  2024/03/05

-------------------------- analysis date: 2024/02/15 --------------------------

17:14:08  cpu  %usr %nice %sys %irq %softirq  %steal %guest  %wait %idle  _cpu_
17:14:09  all    32     0   20    3        7       0      0      0  1538
            7     0     0    0    0        0       0      0      0   100
            8     0     0    1    0        0       0      0      0    99
            9     0     0    0    0        0       0      0      0   100
           10     0     0    0    0        0       0      0      0   100
           11     0     0    4    1        3       0      0      0    92
           12     0     0    0    0        0       0      0      0   100
           13     0     0    0    0        0       0      0      0   100
           14     0     0    1    0        0       0      0      0    99
           15     0     0    0    0        0       0      0      0   100
17:14:27  all     9     0   13    2        8       0      0      0  1568
            0     0     0    0    0        0       0      0      0   100
            1     1     0    2    0        2       0      0      0    95
            2     0     0    0    0        0       0      0      0   100
            3     0     0    6    1        2       0      0      0    91
            4     1     0    0    0        0       0      0      0    99
            5     2     0    1    0        0       0      0      0    97
            6     2     0    1    0        0       0      0      0    97
            7     1     0    0    0        0       0      0      0    99
            8     0     0    0    0        1       0      0      0    99
            9     0     0    1    0        0       0      0      0    99
           10     0     0    0    0        0       0      0      0   100
           11     0     0    1    0        2       0      0      0    97
           12     0     0    0    0        0       0      0      0   100
           13     0     0    0    0        0       0      0      0   100
           14     1     0    0    0        0       0      0      0    99
           15     2     0    1    0        1       0      0      0    96
17:14:28  all     8     0   12    3        7       0      0      1  1569
            0     2     0    1    0        0       0      0      0    97
            1     0     0    4    1        2       0      0      2    91
            2     0     0    0    0        0       0      0      0   100
            3     0     0    1    1        2       0      0      0    96
            4     0     0    0    1        0       0      0      0    99
            5     0     0    0    0        0       0      0      0   100
            6     1     0    0    0        0       0      0      0    99
            7     1     0    0    0        0       0      0      0    99
            8     0     0    0    0        0       0      0      0   100
            9     0     0    1    0        0       0      0      0    99
           10     0     0    0    0        0       0      0      0   100
           11     0     0    3    1        2       0      0      0    94
           12     0     0    0    0        0       0      0      0   100
           13     1     0    1    0        0       0      0      0    98
           14     1     0    0    0        0       0      0      0    99
           15     2     0    0    0        0       0      0      0    98
17:14:29  all    34     4   30    3        8       0      0      0  1521
            0     3     1    1    0        0       0      0      0    95
            1     0     0    3    0        2       0      0      0    95
            2     1     1    1    0        0       0      0      0    97
            3     1     0    4    0        3       0      0      0    92
            4     0     0    1    0        1       0      0      0    98
            5     1     0    0    0        0       0      0      0    99
            6    19     0    5    0        0       0      0      0    76
            7     0     0    3    0        0       0      0      0    97
            8     1     0    2    0        0       0      0      0    97
            9     1     0    1    0        0       0      0      0    98
           10     0     0    0    0        0       0      0      0   100
           11     0     0    4    1        3       0      0      0    92
           12     1     0    0    1        0       0      0      0    98
           13     0     0    1    0        0       0      0      0    99
           14     7     0    3    0        0       0      0      0    90
           15     1     1    3    0        0       0      0      0    95
17:14:30  all   129     2  189    5       11       0      0      0  1264
            0     2     0   10    0        0       0      0      0    88
            1     3     0   12    2        3       0      0      0    80
            2    11     0   12    0        0       0      0      0    77
            3     2     0   13    1        4       0      0      0    80
            4     7     1    9    0        0       0      0      0    83
            5     2     0   10    0        0       0      0      0    88
            6    17     1   15    0        0       0      0      0    67
            7     1     0   11    0        0       0      0      0    88
            8     1     0   12    0        0       0      0      0    87
            9    26     1   15    0        0       0      0      0    58
           10    13     0    8    0        0       0      0      0    79
           11    21     0   13    1        3       0      0      0    62
           12     1     0   10    0        0       0      0      0    89
           13     4     0    9    0        0       0      0      0    87
           14    14     0   17    0        0       0      0      0    69
           15     2     0   12    1        0       0      0      0    85
17:14:31  all   115     0  376    4       10       0      0      0  1094
            0     5     0   24    0        0       0      0      0    71
            1     4     0   25    1        4       0      0      0    66
            2     5     0   25    0        0       0      0      0    70
            3     4     0   25    2        3       0      0      0    66
            4     6     0   25    0        0       0      0      0    69
            5     4     0   25    0        0       0      0      0    71
            6     4     0   24    0        0       0      0      0    72
            7     4     0   24    0        1       0      0      0    71
            8     5     0   24    0        0       0      0      0    71
            9    56     0    4    0        0       0      0      0    40
           10     3     0   25    0        0       0      0      0    72
           11     3     0   26    1        4       0      0      0    66
           12     5     0   23    0        0       0      0      0    72
           13     2     0   26    0        0       0      0      0    72
           14     4     0   25    0        0       0      0      0    71
           15     4     0   26    0        0       0      0      0    70
17:14:32  all     8     0   16    3        8       0      0      0  1565
            0     2     0    0    0        0       0      0      0    98
            1     0     0    3    0        2       0      0      0    95
            2     1     0    0    0        0       0      0      0    99
            3     1     0    5    0        2       0      0      0    92
            4     2     0    0    0        0       0      0      0    98
            5     1     0    0    0        0       0      0      0    99
            6     0     0    0    0        0       0      0      0   100
            7     0     0    1    0        0       0      0      0    99
            8     0     0    0    0        0       0      0      0   100
            9     0     0    0    0        0       0      0      0   100
           10     1     0    0    0        0       0      0      0    99
           11     1     0    5    1        2       0      0      0    91
           12     0     0    0    0        0       0      0      0   100
           13     0     0    1    0        0       0      0      0    99
           14     0     0    0    0        0       0      0      0   100
           15     0     0    1    0        0       0      0      0    99
17:14:33  all    46     0  116    4        9       0      0      0  1425
            0     2     0    6    0        0       0      0      0    92
            1     1     0   11    1        3       0      0      0    84
            2     1     0    7    0        0       0      0      0    92
            3     3     0    9    1        3       0      0      0    84
            4     2     0    6    0        0       0      0      0    92
            5     0     0    7    0        0       0      0      0    93
            6     1     0    7    0        1       0      0      0    91
            7     1     0    7    1        0       0      0      0    91
            8     2     0    7    0        0       0      0      0    91
            9    19     0    4    0        0       0      0      0    77
           10     1     0    8    0        0       0      0      0    91
           11     2     0    8    1        3       0      0      0    86
           12     3     0    7    0        0       0      0      0    90
           13     0     0    7    0        0       0      0      0    93
           14     0     0    6    0        0       0      0      0    94
           15     3     0    9    0        0       0      0      0    88
17:14:34  all    13     0   22    3        8       0      0      2  1552
            0     0     0    0    0        1       0      0      0    99
            1     0     0    2    1        2       0      0      1    94
            2     0     0    0    0        0       0      0      0   100
            3     0     0    6    1        3       0      0      0    90
            4     2     0    1    0        0       0      0      0    97
            5     1     0    0    0        0       0      0      0    99
            6     2     0    1    0        0       0      0      0    97
            7     0     0    0    0        0       0      0      1    99
            8     1     0    1    0        0       0      0      0    98
            9     1     0    2    0        0       0      0      0    97
           10     1     0    0    0        0       0      0      0    99
           11     0     0    3    1        3       0      0      0    93
           12     0     0    0    0        0       0      0      0   100
           13     3     0    1    0        0       0      0      0    96
           14     2     0    1    0        0       0      0      0    97
           15     2     0    2    1        0       0      0      0    95
17:14:35  all    10     0   13    3        8       0      0      0  1566
            0     0     0    0    0        0       0      0      0   100
            1     1     0    3    1        2       0      0      0    93
            2     0     0    0    0        1       0      0      0    99
            3     1     0    3    1        2       0      0      0    93
            4     1     0    0    0        0       0      0      0    99
            5     2     0    0    0        0       0      0      0    98
            6     1     0    0    0        0       0      0      0    99
            7     0     0    0    0        0       0      0      0   100
            8     1     0    1    0        0       0      0      0    98
            9     0     0    0    0        0       0      0      0   100
           10     0     0    0    0        0       0      0      0   100
           11     0     0    4    0        2       0      0      0    94
           12     0     0    0    0        0       0      0      0   100
           13     2     0    0    0        0       0      0      0    98
           14     0     0    0    0        0       0      0      0   100
           15     1     0    1    0        0       0      0      0    98
17:14:36  all    19     0   25    3        9       0      0      0  1544
            0     2     0    1    0        0       0      0      0    97
            1     1     0    1    0        2       0      0      0    96
            2     0     0    1    1        0       0      0      0    98
            3     0     0    5    1        3       0      0      0    91
            4     1     0    1    0        0       0      0      0    98
            5     2     0    1    0        0       0      0      0    97
            6     1     0    0    0        0       0      0      0    99
            7     0     0    0    0        0       0      0      0   100
            8     0     0    2    0        0       0      0      0    98
            9     2     0    1    0        1       0      0      0    96
           10     0     0    0    0        1       0      0      0    99
           11     0     0    5    1        3       0      0      0    91
           12     1     0    1    0        0       0      0      0    98
           13     4     0    1    1        1       0      0      0    93
           14     4     0    4    0        0       0      0      0    92
           15     1     0    3    0        1       0      0      0    95
17:14:37  all     8     0   14    3        9       0      0      0  1566
            0     0     0    0    0        0       0      0      0   100
            1     0     0    2    1        2       0      0      0    95
            2     0     0    0    0        0       0      0      0   100
            3     0     0    5    0        2       0      0      0    93
            4     1     0    0    0        0       0      0      0    99
            5     1     0    1    1        0       0      0      0    97
            6     0     0    0    0        0       0      0      0   100
            7     1     0    0    0        0       0      0      0    99
            8     0     0    0    0        0       0      0      0   100
            9     0     0    0    0        0       0      0      0   100
           10     0     0    0    1        0       0      0      0    99
           11     0     0    3    1        2       0      0      0    94
           12     2     0    0    0        0       0      0      0    98
           13     1     0    0    0        0       0      0      0    99
           14     0     0    0    0        0       0      0      0   100
           15     1     0    0    0        0       0      0      0    99
17:14:38  all    18     0   23    3        9       0      0      0  1547
            0     0     0    0    0        0       0      0      0   100
            1     0     0    3    1        2       0      0      0    94
            2     1     0    0    0        1       0      0      0    98
            3     1     0    7    1        3       0      0      0    88
            4     2     0    1    0        1       0      0      0    96
            5     1     0    1    0        1       0      0      0    97
            6     0     0    2    0        0       0      0      0    98
            7     2     0    1    0        0       0      0      0    97
            8     0     0    2    1        0       0      0      0    97
            9     2     0    1    1        0       0      0      0    96
           10     2     0    1    0        0       0      0      0    97
           11     1     0    2    1        3       0      0      0    93
           12     1     0    0    0        0       0      0      0    99
           13     2     0    1    0        0       0      0      0    97
           14     3     0    3    0        0       0      0      0    94
           15     1     0    1    0        0       0      0      0    98
17:14:39  all    29     0   25    4       10       0      0      1  1531
            0     4     0    3    1        0       0      0      0    92
            1     2     0    4    0        2       0      0      0    92
            2     1     0    0    0        0       0      0      0    99
            3     2     0    4    1        2       0      0      0    91
            4     1     0    0    0        0       0      0      0    99
            5     1     0    1    0        0       0      0      0    98
            6     2     0    0    1        0       0      0      1    96
            7     1     0    2    0        0       0      0      0    97
            8     0     0    0    0        1       0      0      0    99
            9     3     0    0    0        0       0      0      0    97
           10     0     0    1    0        1       0      0      0    98
           11     1     0    4    1        3       0      0      0    91
           12     2     0    1    0        0       0      0      0    97
           13     0     0    0    0        0       0      0      0   100
           14     4     0    0    0        1       0      0      0    95
           15     4     0    1    0        0       0      0      0    95
17:14:40  all    18     0   19    3        8       0      0      0  1552
            0     3     0    2    0        0       0      0      0    95
            1     1     0    4    1        2       0      0      0    92
            2     0     0    1    0        0       0      0      0    99
            3     3     0    6    1        3       0      0      0    87
            4     1     0    0    0        0       0      0      0    99
            5     1     0    0    0        0       0      0      0    99
            6     0     0    1    0        0       0      0      0    99
            7     2     0    0    0        0       0      0      0    98
            8     1     0    2    0        0       0      0      0    97
            9     1     0    1    0        0       0      0      0    98
           10     0     0    0    0        0       0      0      0   100
           11     1     0    2    0        3       0      0      0    94
           12     3     0    1    0        0       0      0      0    96
           13     0     0    0    0        0       0      0      0   100
           14     0     0    2    0        0       0      0      0    98
           15     2     0    0    0        0       0      0      0    98
17:14:41  all    21     0   15    3        8       0      0      0  1553
            0     1     0    1    0        0       0      0      0    98
            1     0     0    1    1        2       0      0      0    96
            2     0     0    0    0        0       0      0      0   100
            3     0     0    7    1        2       0      0      0    90
            4     1     0    0    0        0       0      0      0    99
            5     1     0    0    0        0       0      0      0    99
            6     2     0    0    0        0       0      0      0    98
            7     4     0    0    0        1       0      0      0    95
            8     1     0    0    0        0       0      0      0    99
            9     1     0    1    0        0       0      0      0    98
           10     1     0    0    0        0       0      0      0    99
           11     0     0    3    1        2       0      0      0    94
           12     5     0    1    0        0       0      0      0    94
           13     0     0    1    0        0       0      0      0    99
           14     1     0    0    0        0       0      0      0    99
           15     1     0    0    0        0       0      0      0    99
17:14:42  all    21     0   17    3        9       0      0      0  1550
            0     6     0    0    0        0       0      0      0    94
            1     0     0    2    0        2       0      0      0    96
            2     2     0    3    0        0       0      0      0    95
            3     1     0    7    0        3       0      0      0    89
            4     0     0    0    0        0       0      0      0   100
            5     2     0    1    0        0       0      0      0    97
            6     2     0    0    0        0       0      0      0    98
            7     1     0    1    0        0       0      0      0    98
            8     0     0    1    0        0       0      0      0    99
            9     2     0    0    0        0       0      0      0    98
           10     1     0    0    0        0       0      0      0    99
           11     0     0    2    1        3       0      0      0    94
           12     4     0    0    0        0       0      0      0    96
           13     0     0    0    0        0       0      0      0   100
           14     0     0    0    0        0       0      0      0   100
           15     1     0    0    1        0       0      0      0    98
17:14:43  all    24     0   27    4       10       0      0      0  1535
            0     4     0    1    0        0       0      0      0    95
            1     0     0    4    1        2       0      0      0    93
            2     1     0    1    0        0       0      0      0    98
            3     2     0    7    1        2       0      0      0    88
            4     3     0    2    1        1       0      0      0    93
            5     1     0    0    0        0       0      0      0    99
            6     3     0    1    0        0       0      0      0    96
            7     0     0    0    0        0       0      0      0   100
            8     1     0    1    0        0       0      0      0    98
            9     1     0    1    0        1       0      0      0    97
           10     1     0    1    0        0       0      0      0    98
           11     1     0    3    1        3       0      0      0    92
           12     2     0    1    0        1       0      0      0    96
           13     2     0    0    0        0       0      0      0    98
           14     1     0    1    0        0       0      0      0    98
           15     2     0    1    0        0       0      0      0    97
17:14:44  all    21     0   20    3        9       0      0      1  1546
            0     2     0    1    0        0       0      0      0    97
            1     1     0    2    1        3       0      0      2    91
            2     1     0    1    0        0       0      0      0    98
            3     1     0    7    1        3       0      0      0    88
            4     1     0    0    0        0       0      0      0    99
            5     1     0    1    0        0       0      0      0    98
            6     0     0    0    0        0       0      0      0   100
            7     2     0    0    0        0       0      0      0    98
            8     0     0    1    0        0       0      0      0    99
            9     2     0    1    0        0       0      0      0    97
           10     2     0    1    0        0       0      0      0    97
           11     0     0    4    1        2       0      0      0    93
           12     2     0    0    0        0       0      0      0    98
           13     0     0    0    0        0       0      0      0   100
           14     2     0    3    1        0       0      0      0    94
           15     2     0    0    0        0       0      0      0    98
17:14:45  all    99     0   60    4       12       0      0      2  1423
            0    10     0    5    0        0       0      0      0    85
            1     1     0    2    0        2       0      0      0    95
            2     5     0    1    0        0       0      0      0    94
            3     9     0   11    1        3       0      0      0    77
            4     6     0    2    0        0       0      0      0    92
